age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
30,4,49233,11,9,0,7,1,4,1,0,0,40,39,1
38,4,34173,9,13,4,12,4,4,0,0,0,45,39,1
30,4,270441,11,9,4,7,3,4,1,0,0,40,39,1
54,4,329040,9,13,4,3,1,4,1,0,0,48,39,1
35,4,127531,7,12,6,12,4,4,0,0,0,35,39,1
28,2,336954,9,13,2,10,0,4,1,0,0,32,13,1
48,4,230499,9,13,0,1,1,4,1,0,0,40,39,0
59,4,127073,11,9,2,11,0,4,1,0,2000,34,39,1
28,4,258799,9,13,4,6,1,2,1,0,0,42,39,1
51,4,239939,11,9,2,3,0,4,1,0,0,44,39,0
31,2,127651,0,6,4,14,2,4,1,0,2000,40,39,1
20,4,307753,11,9,4,12,3,4,1,0,0,17,39,1
37,4,187691,9,13,4,13,1,4,1,0,0,42,39,1
38,4,405284,9,13,4,8,3,4,0,0,0,35,39,1
61,4,102422,11,9,0,12,1,4,0,0,0,40,39,1
28,4,435427,11,9,4,8,3,4,0,0,0,41,31,1
42,6,30772,11,9,2,3,0,4,1,0,0,35,39,1
29,4,159931,9,13,4,12,1,4,1,0,0,53,39,0
56,5,75214,14,15,2,10,0,4,1,0,0,32,39,0
39,4,335203,15,10,0,1,1,4,0,0,0,39,39,1
43,4,171754,7,12,2,4,5,2,0,0,0,40,0,1
21,4,97193,11,9,4,8,1,4,0,0,2000,25,39,1
48,5,358996,9,13,2,4,0,4,1,7298,0,49,39,0
60,0,133175,11,9,2,0,0,4,1,0,0,24,39,1
36,4,309404,15,10,4,8,1,4,1,3920,0,40,39,1
49,6,125406,12,14,2,4,0,4,1,0,0,47,39,0
35,6,188565,11,9,2,14,0,4,1,0,0,50,39,1
29,4,363216,9,13,4,10,1,2,1,0,0,47,39,1
26,4,106895,11,9,2,1,5,4,0,0,0,32,39,1
46,6,172032,9,13,2,4,0,4,1,0,0,58,39,1
30,4,194455,11,9,4,9,1,4,0,0,0,52,39,1
39,4,171372,1,7,3,14,3,4,1,0,0,37,31,1
43,4,183197,11,9,2,14,0,4,1,0,0,54,39,0
32,4,198899,0,6,2,3,0,4,1,0,0,40,39,1
29,4,267063,0,6,4,10,4,2,0,0,0,46,39,1
44,4,216901,14,15,2,10,0,4,1,99999,0,59,39,0
32,4,176709,11,9,2,14,0,4,1,0,0,38,39,1
53,0,133966,11,9,0,0,1,4,0,0,0,40,39,1
40,4,191922,11,9,0,14,4,4,0,0,0,49,39,1
44,4,168840,15,10,0,12,4,4,0,0,0,41,39,1
22,4,230266,15,10,4,8,1,1,1,0,0,42,14,1
40,5,135328,15,10,2,4,0,4,1,0,0,48,39,0
24,4,200378,7,12,4,3,3,4,1,0,0,32,39,1
27,4,104032,15,10,4,12,2,4,0,0,0,36,39,1
19,0,214627,15,10,4,0,3,4,1,0,0,27,39,1
23,4,188524,11,9,4,7,1,4,1,0,0,43,39,1
32,4,176699,9,13,2,12,5,4,0,0,0,37,39,0
29,2,402008,11,9,0,1,4,4,0,0,0,44,39,1
57,2,248742,11,9,4,8,1,4,1,0,0,40,39,1
25,4,170807,8,11,4,8,3,4,0,0,0,16,39,1
32,4,189759,11,9,4,5,1,4,1,0,2000,42,39,1
38,4,123983,9,13,0,12,1,1,1,0,0,43,7,1
31,4,155195,11,9,5,10,1,4,1,0,0,54,39,1
41,4,59902,8,11,2,12,0,4,1,0,0,62,39,1
39,2,176755,11,9,2,13,0,4,1,0,0,65,39,0
30,4,107201,11,9,2,8,0,4,1,0,0,43,39,1
64,2,209900,15,10,2,11,0,4,1,0,0,35,39,1
51,7,198711,15,10,2,11,0,4,1,0,0,40,39,0
37,4,30675,12,14,2,10,0,4,1,0,0,54,39,1
37,4,112516,9,13,2,13,0,4,1,0,0,44,39,1
54,4,137782,11,9,2,14,0,4,1,0,1000,53,39,0
24,4,199446,9,13,4,4,3,4,0,0,0,21,39,1
47,4,165267,0,6,2,5,0,2,1,0,0,40,39,1
30,4,216561,15,10,4,8,3,4,0,0,0,26,36,1
37,4,109482,6,5,0,8,1,4,0,0,0,42,39,1
19,4,130994,15,10,4,8,3,4,1,0,0,18,39,1
42,4,92657,11,9,2,3,5,4,0,1194,0,40,39,0
35,4,435600,15,10,4,7,1,4,1,0,0,40,36,1
27,4,88951,11,9,2,14,0,2,1,0,0,40,39,1
42,4,326213,15,10,2,4,0,4,1,0,0,41,39,0
62,6,162245,9,13,2,10,0,4,1,0,0,35,39,1
46,4,144562,11,9,2,3,0,4,1,0,0,40,25,0
26,4,194867,15,10,4,8,3,4,0,0,0,20,39,1
32,4,310767,15,10,5,12,4,4,0,0,0,40,27,1
30,7,174973,15,10,2,11,0,4,1,0,0,48,39,1
48,4,195191,11,9,6,9,4,4,0,0,0,21,21,1
31,4,243166,11,9,2,4,0,4,1,428,0,40,39,1
36,7,156857,11,9,2,11,3,4,1,0,0,37,39,1
34,6,227552,9,13,2,12,0,1,1,0,0,52,22,1
42,4,608022,9,13,4,12,1,4,0,0,0,40,39,1
37,4,275694,11,9,2,14,0,4,1,0,0,40,39,1
51,4,173990,11,9,2,7,0,4,1,0,0,38,39,1
28,4,282397,15,10,0,3,1,4,1,0,0,39,39,1
35,4,226775,1,7,4,7,3,2,1,0,0,40,39,1
34,4,188389,11,9,4,7,1,2,1,0,0,40,39,1
34,4,361497,1,7,2,14,0,4,1,0,0,44,39,1
46,4,101411,11,9,2,1,5,4,0,0,0,40,39,1
39,4,112570,11,9,2,12,0,4,1,0,0,50,39,1
45,5,133055,11,9,2,3,0,4,1,0,0,41,39,1
35,4,214276,11,9,2,7,0,4,1,0,2000,46,39,0
41,4,128354,9,13,2,13,5,4,0,0,0,26,39,0
42,7,355744,15,10,4,10,1,4,1,0,1000,42,26,1
33,4,212071,15,10,0,11,1,4,1,0,0,35,39,1
43,1,212488,9,13,2,1,0,4,1,0,0,35,39,1
31,4,255009,7,12,0,12,1,4,1,0,0,52,39,1
25,4,258311,8,11,4,13,1,4,1,0,0,43,39,1
32,4,109917,5,4,5,3,1,4,0,0,0,40,39,1
34,4,59072,9,13,2,1,0,4,1,0,2000,45,39,0
50,4,257584,9,13,2,4,0,4,1,0,0,40,39,0
30,4,193381,11,9,4,14,3,4,1,0,0,40,39,1
31,4,173786,15,10,4,12,1,4,0,0,0,29,39,1
34,4,169565,11,9,0,7,4,4,0,0,0,40,38,1
62,4,163810,15,10,6,12,1,4,0,0,0,21,39,1
33,7,190293,9,13,2,10,0,4,1,0,0,41,39,0
41,4,117749,15,10,2,1,5,4,0,0,0,32,39,1
22,4,146538,1,7,4,3,1,4,1,0,0,50,39,1
61,4,181199,11,9,0,14,1,4,1,0,2000,40,39,0
60,4,142079,15,10,2,4,0,4,1,14821,0,44,39,0
52,6,198133,12,14,2,12,0,4,1,0,0,32,39,1
28,4,143309,11,9,4,1,1,4,0,0,0,45,39,1
43,4,201866,9,13,3,4,4,4,1,0,0,40,39,1
22,4,227960,15,10,4,11,3,4,1,0,0,40,39,1
58,0,147653,15,10,2,0,5,4,0,0,0,36,39,1
25,4,126594,11,9,4,1,2,4,1,0,0,40,39,1
54,4,214068,4,3,0,7,4,4,0,0,0,40,39,1
33,4,101562,12,14,4,4,1,4,0,0,0,41,39,1
32,4,229731,7,12,4,13,1,4,1,0,0,40,39,1
51,4,194995,12,14,2,4,0,4,1,0,0,48,39,0
58,5,164104,10,16,2,10,0,4,1,15024,0,44,39,0
35,6,110622,9,13,0,12,4,1,0,0,0,19,33,1
25,4,164930,11,9,4,7,3,4,1,4412,0,40,39,1
32,4,48514,11,9,2,14,0,4,1,0,0,31,39,1
50,4,240374,12,14,2,4,0,4,1,0,0,50,39,0
52,4,168255,9,13,2,12,0,4,1,0,0,28,39,0
53,4,162365,11,9,0,4,4,4,0,0,0,35,39,1
43,4,202496,9,13,2,6,0,4,1,0,0,37,35,1
36,1,400989,9,13,4,4,1,4,1,0,0,43,39,1
39,4,176049,9,13,0,10,1,4,0,0,0,48,39,1
51,6,31215,11,9,2,14,0,4,1,1397,0,54,39,1
25,4,43516,11,9,4,8,1,4,0,0,2000,43,39,1
36,4,186870,11,9,2,11,0,4,1,0,0,50,39,0
35,4,113371,7,12,2,7,0,4,1,0,0,30,39,1
23,4,141874,11,9,3,4,1,4,1,0,0,43,39,1
49,4,205778,15,10,2,12,0,4,1,0,0,40,36,0
33,4,160765,11,9,0,8,1,4,1,0,0,33,37,1
40,4,33321,11,9,4,1,1,4,0,0,0,40,39,1
41,5,49255,15,10,0,8,4,4,1,0,0,75,39,1
56,6,289607,11,9,2,3,0,4,1,0,0,40,39,1
21,4,224635,9,13,4,1,3,2,0,0,0,39,39,1
42,1,101709,15,10,0,6,1,1,1,0,0,39,39,1
39,7,199359,12,14,2,10,0,4,1,0,0,43,39,0
23,4,229740,11,9,4,1,3,4,0,0,0,43,29,1
20,0,41356,8,11,4,0,1,4,0,0,0,40,39,1
36,4,303544,11,9,0,8,4,1,1,4473,0,30,34,1
38,4,26987,11,9,0,8,4,4,0,0,0,40,39,1
26,4,154801,11,9,4,1,1,4,0,0,0,40,36,1
46,4,302698,15,10,4,4,1,4,0,0,1000,50,39,1
35,4,230820,9,13,2,10,0,4,1,4865,0,39,39,1
42,6,222975,10,16,4,10,1,4,0,0,0,43,34,1
37,6,264640,1,7,0,4,4,4,0,0,0,75,39,1
23,4,50972,15,10,4,13,1,4,0,0,0,37,39,1
31,4,301184,15,10,4,3,1,4,1,0,0,40,25,1
34,0,375743,11,9,0,0,2,2,0,0,2000,48,39,1
48,2,125892,12,14,2,4,0,4,1,0,0,40,39,0
32,1,229266,9,13,4,10,1,4,1,0,0,48,37,1
25,4,385691,11,9,4,3,3,4,1,3501,0,40,39,1
49,4,299266,11,9,2,14,0,4,1,0,0,43,39,1
29,4,246982,11,9,4,8,1,4,1,0,0,41,39,1
29,4,65179,15,10,2,13,0,4,1,154,0,69,39,1
39,6,48073,15,10,2,5,0,4,1,0,0,58,39,1
34,1,49356,0,6,4,8,4,2,0,0,0,39,39,1
30,4,126802,11,9,4,3,1,4,1,0,0,40,39,1
46,4,189675,9,13,2,12,0,4,1,0,2000,40,39,0
29,4,247051,11,9,5,8,1,4,0,0,0,40,39,1
66,6,101558,2,8,0,14,1,4,1,0,0,19,39,1
43,4,182400,11,9,2,3,0,4,1,0,0,40,39,0
48,4,138981,9,13,4,13,1,4,1,27482,0,38,37,0
24,4,161035,15,10,4,1,1,4,0,0,0,34,39,1
17,4,36869,0,6,4,12,3,4,0,0,0,11,39,1
23,4,211540,15,10,4,6,3,4,1,0,0,57,39,1
33,4,198207,11,9,2,4,0,4,1,0,0,41,39,1
33,2,343022,11,9,5,1,4,4,0,0,0,40,39,1
42,4,70112,15,10,0,1,4,4,0,0,0,38,39,1
52,6,123011,14,15,2,10,0,4,1,0,0,53,39,0
38,6,193448,15,10,2,3,0,4,1,0,0,55,39,1
35,4,194500,11,9,4,3,1,4,0,0,0,41,39,1
35,5,187052,9,13,5,10,1,4,0,0,0,50,39,1
48,4,249995,8,11,2,10,0,4,1,0,0,40,28,1
42,4,108952,1,7,0,8,4,4,0,0,0,40,39,1
51,4,96043,5,4,2,7,0,2,1,0,0,40,22,1
44,4,233521,9,13,2,4,0,4,1,0,2000,57,39,0
33,4,172858,11,9,2,7,0,4,1,0,0,51,39,1
48,4,313549,0,6,2,3,0,4,1,0,2000,25,39,1
60,4,82598,5,4,2,8,0,4,1,0,0,43,39,1
28,4,100094,15,10,4,8,3,4,0,0,0,15,39,1
41,4,339731,15,10,2,8,5,4,0,0,0,28,5,0
46,4,173992,9,13,0,10,1,4,0,0,0,41,39,1
39,4,191342,9,13,2,3,0,1,1,0,0,40,29,0
57,4,142717,15,10,0,8,1,4,0,0,0,39,39,1
51,5,207005,15,10,2,12,0,4,1,0,2000,40,36,0
26,4,179099,11,9,2,3,0,4,1,0,0,42,39,1
30,4,98133,11,9,0,4,3,4,0,0,0,40,39,1
29,4,234367,11,9,0,4,4,2,0,0,0,40,39,1
50,4,70821,11,9,2,7,0,4,1,0,0,45,39,0
29,6,120126,15,10,2,4,0,4,1,0,0,40,39,1
18,4,219253,15,10,4,12,3,4,0,0,0,25,39,1
37,4,86575,9,13,2,4,0,4,1,1870,0,46,39,0
44,4,334844,11,9,2,8,0,4,1,0,0,42,39,1
36,4,118982,9,13,2,4,0,4,1,0,0,40,37,0
38,6,190394,9,13,2,5,0,4,1,0,0,43,39,1
37,2,87297,11,9,2,8,0,4,1,0,0,45,39,1
34,4,89163,12,14,0,1,1,4,1,0,0,40,24,1
36,4,34274,11,9,4,8,3,4,1,0,0,38,39,1
44,5,325159,8,11,2,5,0,4,1,0,0,42,39,1
35,4,174503,11,9,0,3,1,4,0,0,0,40,39,1
28,4,158808,9,13,4,10,1,4,1,0,0,63,39,1
24,4,175336,15,10,2,8,0,4,1,0,0,29,35,1
21,6,236835,15,10,4,5,3,4,1,0,0,35,39,1
26,4,131181,11,9,4,1,1,4,1,0,0,35,39,1
35,6,216129,2,8,4,8,1,2,0,0,0,40,38,1
43,4,195258,11,9,2,1,0,4,1,0,0,40,39,0
41,4,207333,11,9,4,1,1,4,0,0,0,38,39,1
29,4,54932,11,9,2,7,0,4,1,0,0,42,39,1
24,4,255518,4,3,4,8,2,4,1,0,0,28,31,1
57,4,255974,11,9,6,12,1,4,1,0,0,49,39,1
40,2,137319,15,10,2,11,0,4,1,0,0,56,39,0
42,4,106671,12,14,4,4,1,4,1,27828,0,47,39,0
32,4,195818,8,11,4,7,3,4,1,0,0,35,39,1
51,4,219564,5,4,0,7,4,4,0,0,0,40,39,1
23,4,111047,7,12,4,4,3,4,1,0,0,36,39,1
53,4,193853,5,4,2,3,0,4,1,0,0,40,22,1
53,4,48381,11,9,2,3,0,4,1,0,0,40,39,1
20,4,151898,15,10,4,12,1,4,0,0,0,25,39,1
41,4,277100,11,9,2,4,0,4,1,7688,0,61,39,0
20,4,25214,15,10,4,8,3,4,1,0,0,18,39,1
23,4,273179,9,13,4,1,1,4,0,0,0,26,39,1
29,4,137307,11,9,4,7,3,4,0,0,0,40,13,1
30,4,170417,15,10,0,3,1,4,1,0,0,40,39,1
52,1,74008,10,16,2,10,0,4,1,4557,0,49,39,0
22,4,111259,11,9,4,1,3,4,0,0,0,23,39,1
27,1,96483,7,12,4,13,1,1,0,0,0,41,39,0
31,0,105448,15,10,4,0,3,4,1,0,0,17,20,1
20,4,168741,1,7,4,6,3,4,1,0,0,31,39,1
29,4,230738,15,10,4,10,1,2,0,3108,0,59,39,1
24,4,219548,11,9,4,4,3,4,1,0,0,41,39,1
39,4,182160,9,13,4,10,1,2,1,0,0,29,39,1
57,4,197281,9,13,2,7,0,4,1,0,0,41,39,0
39,7,125393,9,13,2,10,0,1,1,7688,0,58,22,0
54,4,192685,11,9,6,1,4,4,0,0,0,37,39,1
36,4,31603,9,13,2,3,5,4,0,0,0,39,36,1
24,4,266983,9,13,4,12,1,4,0,0,0,37,39,1
24,4,131230,11,9,4,1,1,4,1,0,0,40,39,1
38,4,34996,15,10,5,8,4,4,0,0,0,40,39,1
53,4,30862,11,9,4,6,3,4,1,0,0,45,39,1
33,4,294235,11,9,4,8,3,4,0,0,0,35,39,1
32,4,188108,11,9,2,3,0,4,1,0,0,55,39,1
42,4,31845,15,10,4,4,4,4,0,0,0,52,39,1
43,6,35208,15,10,2,5,0,4,1,0,0,86,39,1
26,6,21428,15,10,4,8,1,4,0,0,0,27,32,1
43,5,438288,10,16,2,4,0,4,1,99999,0,57,39,0
58,2,358736,15,10,2,3,0,4,1,0,0,54,39,0
42,4,79036,11,9,0,6,4,4,1,0,0,40,39,1
35,4,126993,8,11,2,13,0,4,1,0,0,47,39,1
33,4,168160,11,9,2,3,0,4,1,0,0,42,35,1
38,4,154190,15,10,2,3,0,1,1,0,0,42,20,1
63,0,191296,5,4,6,0,1,4,0,0,0,17,39,1
34,4,188664,11,9,2,3,0,4,1,0,0,49,39,1
24,4,134804,15,10,4,12,3,4,0,0,0,40,39,1
49,4,143576,15,10,4,1,1,1,0,0,0,37,31,1
34,4,194712,15,10,2,3,0,4,1,0,0,51,23,1
34,4,138945,11,9,4,3,1,2,1,0,0,44,39,1
23,4,267467,2,8,4,12,3,4,0,0,0,28,39,1
38,4,566474,13,1,2,8,0,4,1,0,1000,41,28,1
61,6,200521,15,10,2,12,0,4,1,0,0,27,39,1
18,4,73916,11,9,4,12,3,1,0,0,0,19,39,1
38,6,123425,9,13,2,4,0,4,1,0,0,45,39,0
49,4,29437,11,9,2,12,0,4,1,0,0,46,39,1
22,4,396704,15,10,4,8,3,4,0,0,0,25,39,1
44,4,211517,2,8,0,8,1,4,1,0,0,40,39,1
26,4,226609,8,11,4,3,1,3,1,0,0,40,39,1
30,2,128091,11,9,4,14,4,4,0,0,0,40,39,1
31,4,157898,15,10,2,4,0,4,1,0,0,53,39,0
39,5,138504,9,13,2,4,0,4,1,0,0,41,39,1
45,4,304808,9,13,2,12,0,4,1,0,0,40,39,0
45,4,148580,11,9,2,7,0,4,1,0,0,40,39,0
32,4,152109,11,9,2,3,0,4,1,0,0,51,39,1
32,4,281540,15,10,2,13,0,4,1,0,0,50,39,1
19,4,211288,15,10,4,12,3,2,0,0,0,15,39,1
49,4,197129,11,9,4,6,3,4,1,0,0,37,26,1
49,6,204241,9,13,4,12,1,4,1,0,0,45,39,1
40,4,101270,11,9,0,1,1,4,0,0,0,33,39,1
23,4,175766,15,10,4,1,1,4,0,0,0,27,24,1
36,4,41389,11,9,4,6,3,4,1,0,0,34,39,1
39,4,83047,14,15,0,10,1,4,1,13985,0,38,39,0
37,4,117528,11,9,0,1,1,4,0,0,0,40,39,1
17,0,35605,1,7,4,0,3,4,0,0,0,16,37,1
38,5,99169,9,13,2,10,0,4,1,0,0,58,39,1
47,6,181336,9,13,4,5,1,4,0,0,0,37,39,1
36,6,100186,9,13,2,12,0,1,1,0,0,46,28,1
36,4,208668,14,15,2,10,0,4,1,0,0,45,39,0
49,4,200511,15,10,2,13,0,4,1,0,0,40,39,1
44,7,33325,14,15,2,10,0,4,1,0,2000,70,39,0
25,4,203201,8,11,4,13,3,4,1,0,0,48,39,1
50,4,160104,9,13,2,10,5,4,0,99999,0,22,39,0
36,4,337253,12,14,4,4,1,1,1,0,0,40,36,1
30,4,161007,15,10,4,1,1,4,0,0,0,50,39,1
30,4,157891,15,10,2,8,5,4,0,0,0,41,39,1
44,6,43546,15,10,2,3,0,4,1,0,0,30,39,1
33,2,284803,11,9,4,5,1,2,1,424,0,54,39,1
29,4,187634,11,9,2,3,0,4,1,0,0,40,39,1
60,6,119628,11,9,2,12,0,4,1,0,0,50,39,1
35,4,316306,15,10,2,7,0,0,1,0,0,47,39,1
55,4,124553,9,13,2,10,0,4,1,4460,0,70,39,0
29,4,86813,9,13,4,10,2,4,0,0,0,38,39,1
28,4,526463,9,13,4,1,4,2,0,0,0,39,39,1
38,4,180055,11,9,3,1,4,4,0,0,0,42,39,1
45,4,285210,11,9,2,3,0,4,1,0,0,40,38,1
38,1,99298,15,10,0,1,1,4,0,0,0,32,39,1
54,4,190134,15,10,2,12,0,4,1,0,2000,31,36,0
23,4,200967,11,9,0,8,3,4,0,0,0,11,39,1
52,4,143809,11,9,0,12,1,4,0,0,0,39,39,1
32,4,263758,15,10,2,1,5,4,0,0,0,47,39,0
21,4,113960,15,10,4,6,3,4,1,0,0,38,39,1
32,4,130057,11,9,2,12,0,4,1,0,0,54,39,0
38,4,150103,15,10,4,10,1,4,1,0,0,43,39,1
22,1,320340,11,9,4,10,1,4,1,0,0,36,39,1
27,4,266066,14,15,4,10,1,4,0,0,0,57,39,1
46,4,124713,11,9,2,6,0,4,1,0,0,40,39,1
19,4,466458,15,10,4,1,3,4,0,0,0,28,39,1
27,0,173815,12,14,4,0,4,1,1,0,0,24,28,1
59,4,205943,11,9,5,3,4,0,0,0,0,34,39,1
35,4,191415,11,9,2,7,0,4,1,0,0,46,39,1
50,4,313323,7,12,0,12,1,4,0,0,0,40,39,1
38,4,240504,15,10,0,13,1,4,0,0,0,30,39,1
49,5,288076,10,16,2,10,0,4,1,7688,0,54,39,0
29,4,53891,15,10,2,3,0,4,1,0,0,42,39,1
37,4,48096,11,9,4,6,1,4,1,0,0,40,39,1
56,7,312283,14,15,0,10,1,4,0,0,0,42,39,1
30,4,347133,15,10,4,7,1,2,0,0,0,40,39,1
33,4,152989,15,10,2,3,0,4,1,0,0,44,39,1
41,4,161768,10,16,2,10,0,1,1,0,2000,47,37,0
33,4,335008,11,9,2,3,0,4,1,0,0,47,39,1
24,4,293576,11,9,4,12,3,2,0,0,0,20,39,1
28,4,183780,11,9,4,8,3,4,1,0,0,40,39,1
45,4,243710,9,13,2,10,0,4,1,0,0,40,39,0
35,4,165861,7,12,4,12,1,4,1,0,0,58,39,0
46,4,347828,11,9,0,1,1,4,0,0,0,39,39,1
25,4,70075,15,10,4,8,1,4,1,0,0,40,39,1
69,4,78276,11,9,2,3,0,4,1,0,0,16,39,1
53,4,161691,11,9,6,12,1,4,0,0,0,35,39,1
29,4,129227,11,9,6,1,1,4,0,0,0,40,39,1
34,4,227478,15,10,4,6,2,2,1,0,0,40,18,1
24,4,139996,9,13,4,10,1,4,0,0,0,40,39,1
45,4,231347,15,10,0,12,1,4,1,0,0,40,39,1
39,4,209452,11,9,4,6,3,4,0,0,0,40,39,1
53,4,131769,15,10,2,1,0,4,1,0,0,44,39,0
47,6,159399,8,11,2,8,0,4,1,0,0,46,39,1
39,4,231811,11,9,2,8,0,4,1,0,0,55,29,1
48,2,224880,12,14,2,10,0,4,1,0,0,48,39,0
54,4,87207,11,9,5,1,1,4,0,0,0,45,39,1
44,4,201733,11,9,2,3,0,4,1,0,0,45,39,1
22,4,155901,11,9,4,8,3,4,1,0,0,18,39,1
30,4,94418,15,10,4,3,1,4,1,0,0,40,39,1
24,4,124134,15,10,4,1,3,4,0,0,0,40,39,1
36,2,43712,8,11,0,4,1,4,1,0,0,49,39,1
43,4,197731,11,9,2,7,0,4,1,0,0,41,39,1
61,2,660218,11,9,6,1,1,2,0,0,0,26,39,1
40,4,304530,5,4,2,3,0,4,1,0,0,41,39,1
33,2,312761,9,13,4,10,3,2,1,0,0,33,39,1
21,4,199661,15,10,4,12,3,4,1,0,0,17,39,1
44,4,103562,1,7,0,8,4,2,0,0,0,33,39,1
26,4,502932,4,3,4,3,1,4,1,0,0,40,27,1
40,4,154374,14,15,2,10,0,4,1,0,0,53,39,0
57,4,318726,15,10,0,3,4,4,1,0,0,26,39,1
19,6,42815,15,10,4,3,1,4,0,0,0,45,39,1
50,4,242597,15,10,2,7,0,4,1,0,0,39,31,1
40,4,107317,11,9,2,3,0,4,1,0,0,40,38,1
52,4,617680,11,9,0,8,3,2,0,3120,0,40,39,1
25,4,142612,11,9,4,3,3,4,1,0,0,40,39,1
38,6,28746,7,12,0,12,4,4,0,0,0,37,39,1
20,0,37939,11,9,4,0,1,4,1,0,0,40,39,1
25,4,229818,15,10,2,7,0,4,1,0,0,22,36,1
45,4,159011,11,9,2,14,0,4,1,0,0,56,39,1
53,4,24775,9,13,4,8,1,1,0,0,0,33,34,1
28,4,161154,15,10,4,3,4,4,1,0,0,47,39,1
52,4,193356,11,9,2,3,0,4,1,0,0,40,39,1
38,4,209403,11,9,0,1,4,4,0,0,0,40,39,1
43,2,41761,12,14,5,10,1,4,0,0,0,46,17,1
55,0,103665,11,9,6,0,1,4,0,0,0,25,39,1
43,4,146316,6,5,2,7,0,4,1,0,0,43,39,1
30,4,288822,11,9,3,8,4,2,0,0,0,36,39,1
21,4,191789,15,10,4,1,3,4,0,0,0,25,19,1
36,4,59941,11,9,2,3,0,4,1,0,0,38,39,1
43,4,143162,9,13,2,4,0,4,1,0,0,40,39,0
21,4,118391,15,10,4,8,1,4,0,0,0,27,39,1
39,4,195705,9,13,2,4,0,4,1,0,0,40,39,1
41,7,124522,12,14,2,10,0,4,1,0,0,40,39,0
38,6,33661,11,9,0,3,1,4,1,0,0,40,39,1
60,4,198139,15,10,2,14,0,4,1,0,0,40,39,0
30,4,106702,7,12,4,1,3,4,0,0,0,31,39,1
51,5,104015,12,14,0,4,4,4,0,5520,0,36,39,1
21,4,176178,15,10,4,12,3,4,0,0,0,20,39,1
23,4,194102,9,13,4,4,4,4,1,0,0,40,39,1
36,7,155988,9,13,2,4,0,4,1,0,0,46,39,0
45,4,198743,9,13,0,12,2,4,0,0,0,39,39,1
20,4,292134,15,10,4,13,1,4,0,0,0,31,39,1
23,4,411067,15,10,4,1,3,4,0,0,0,35,39,1
36,4,232815,8,11,0,4,4,0,0,0,0,40,39,1
67,6,177372,11,9,2,4,0,4,1,0,0,41,39,1
42,4,172410,11,9,2,12,0,4,1,0,0,33,39,0
43,7,60949,11,9,2,3,0,4,1,0,0,42,39,1
24,5,183824,0,6,4,12,3,4,1,0,0,24,39,1
25,1,290645,15,10,4,1,1,2,0,0,0,43,39,1
37,4,196543,11,9,2,1,0,4,1,0,0,40,39,1
33,4,95449,11,9,2,8,0,4,1,0,0,40,39,1
55,4,137466,5,4,2,14,0,4,1,0,0,54,39,0
34,4,328187,15,10,4,8,1,4,0,0,0,28,39,1
23,4,200973,11,9,4,1,1,4,0,0,0,39,39,1
47,4,168302,15,10,2,1,0,4,1,0,0,44,39,0
33,4,182621,11,9,4,8,1,4,1,0,0,50,39,1
44,7,88027,9,13,2,10,0,2,1,0,0,32,39,1
32,4,459164,11,9,2,11,0,4,1,0,0,76,39,1
53,6,279161,15,10,2,5,0,4,1,0,0,33,39,1
26,4,201138,11,9,4,3,1,4,1,0,0,57,39,1
52,4,107123,11,9,0,8,1,2,1,0,0,41,39,1
27,4,274678,9,13,4,1,1,4,1,0,0,42,39,1
36,4,226369,11,9,2,3,0,4,1,0,0,37,39,1
36,4,160036,11,9,4,8,1,4,1,0,0,40,39,1
35,4,350219,3,2,4,9,1,4,0,0,0,42,30,1
38,4,127681,11,9,2,12,0,4,1,0,0,44,39,0
29,4,441666,9,13,4,13,3,4,1,0,0,40,39,1
48,4,148995,11,9,6,4,1,4,1,14190,0,44,39,0
35,4,235866,15,10,0,8,1,4,0,0,0,35,39,1
29,4,364664,9,13,2,10,0,4,1,0,0,46,39,0
33,4,226111,11,9,2,14,0,4,1,0,0,30,39,1
49,7,180570,11,9,2,11,0,4,1,0,0,54,39,1
19,4,105463,15,10,4,8,3,4,1,0,0,21,39,1
24,4,211968,15,10,4,12,1,4,0,0,0,24,39,1
53,4,167033,15,10,4,4,1,2,0,0,0,40,39,1
37,2,333659,15,10,5,1,1,4,0,0,0,41,39,1
39,5,161547,9,13,2,3,0,2,1,0,0,57,39,1
36,5,88595,15,10,0,5,1,4,1,0,0,33,39,1
22,2,289994,9,13,4,10,3,4,0,0,0,35,32,1
28,4,242481,11,9,4,6,3,4,1,0,0,40,39,1
53,4,142979,11,9,2,14,0,4,1,0,0,40,39,1
27,4,181909,15,10,4,7,3,4,1,0,0,40,39,1
44,4,380935,11,9,2,3,0,4,1,0,0,59,39,0
37,4,148092,11,9,4,7,2,2,0,0,0,45,39,1
47,2,126467,15,10,4,8,4,4,0,0,0,27,39,1
28,0,197289,1,7,4,0,4,2,0,0,0,33,39,1
49,4,28485,11,9,2,12,0,4,1,0,0,44,39,0
56,4,130587,11,9,2,12,0,4,1,0,0,40,39,0
47,2,172873,11,9,2,14,0,4,1,0,0,40,37,1
30,6,154956,15,10,2,3,0,4,1,0,0,34,37,1
31,4,241885,11,9,4,5,4,4,1,0,0,44,39,1
32,4,88452,11,9,2,3,0,4,1,0,0,37,39,1
35,6,90144,15,10,2,8,5,4,0,0,0,39,39,1
49,6,35277,11,9,4,5,4,4,1,0,0,43,39,1
